Unnamed: 0.1,reaction,starting electrophile SMILES,input electrophile SMILES,nucleophile SMILES,"3,3 Catalyst Substituent ",N Catalyst Substituent,solvent,Temperature (Celsius),Temperature (Kelvin),yield (%),ee (%),e.r. 1,e.r. 2,ddG,reference ,Link,Unnamed: 0,ster1,ster2,ster3,polarxx,polarxy,polaryy,polarzx,polaryz,polarzz,mean_polar,HOMO,LUMO,biggest distance,major_axis,Axis_2,Axis_3,Vbur75,old_name,smiles_e,L_e,Bmin_e,Bmax_e,bur_shell_e,bur_vol_e,max_distance_e,tot_V_e,disp_e,max_axis_e,A2_e,min_axis_e,smiles_n,L_n,Bmin_n,Bmax_n,bur_shell_n,bur_vol_n,max_distance_n,tot_V_n,disp_n,max_axis_n,A2_n,min_axis_n
0,1a,O=Cc2ccc1ccccc1c2,O=Cc2ccc1ccccc1c2,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,92.0,92,96.0,4.0,1.23171164911491,"Angew. Chem. Int. Ed. 2016, 55, 13200–13203",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.201607828,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,O=Cc2ccc1ccccc1c2,6.44258488,1.7,8.161663270000076,0.0,26.32108457809817,8.26052086840839,0.0012074466285258,2.808884922961803,8.242617730738488,0.6666005108859723,3.234497532255613e-06,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
1,1b,COc2ccc1cc(C=O)ccc1c2,COc2ccc1cc(C=O)ccc1c2,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,80.0,88,94.0,6.0,1.06640676305151,"Angew. Chem. Int. Ed. 2016, 55, 13200–13204",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,COc2ccc1cc(C=O)ccc1c2,8.493512990000001,1.7,8.933420880000217,0.0,28.62090164933136,10.34653673422178,102.10615537804291,9.660151964829204,10.312397036560627,0.531274636057575,0.1752483611379649,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
2,1c,O=Cc2ccc1cc(Br)ccc1c2,O=Cc2ccc1cc(Br)ccc1c2,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,57.0,86,93.0,7.0,1.00251775704442,"Angew. Chem. Int. Ed. 2016, 55, 13200–13205",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,O=Cc2ccc1cc(Br)ccc1c2,8.52162127,1.7,8.14902534000223,0.0,26.330330547784392,9.203688202156751,0.0010922416930086,8.824018576365793,9.192615372893997,0.587849683054437,2.3918569065049414e-06,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
3,1d,O=Cc1ccccc1,O=Cc1ccccc1,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,85.0,82,91.0,9.0,0.896690630869186,"Angew. Chem. Int. Ed. 2016, 55, 13200–13206",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,O=Cc1ccccc1,6.33602263,1.7,5.717013240029634,0.0,26.302516503172523,6.09643287621737,0.0012959532341257,3.0330183190974283,6.095939434237548,0.769040413761276,7.4390629971001235e-06,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
4,1e,O=Cc1ccccc1F,O=Cc1ccccc1F,C=CC[Si](C)(C)C,c1ccc3c(c1)CCc2ccccc23,NS(=O)(=O)C(F)(F)F,toluene,-60,213.15,82.0,84,92.0,8.0,1.03388433338965,"Angew. Chem. Int. Ed. 2016, 55, 13200–13207",,ph_9_10_dihydrophen_1_1_m062x,11.14,2.13,4.49,372.196,-4.834,206.116,-2.182,-5.202,135.761,238.02,-0.26081,-0.02053,13.5322582363439,13.5208,5.473468,3.227716,7.767809441097,c1ccc3c(c1)CCc2ccccc23,O=Cc1ccccc1F,6.41682163,1.7,5.7043532700002,0.0,28.251186955913266,6.139388256470853,0.0012535396884249,1.904300306490692,6.077546492909319,0.7979005139411832,6.998492062318911e-06,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
5,1f,Cc1ccccc1C=O,Cc1ccccc1C=O,C=CC[Si](C)(C)C,c1ccc3c(c1)CCc2ccccc23,NS(=O)(=O)C(F)(F)F,toluene,-70,203.15,96.0,74,87.0,13.0,0.766953027860026,"Angew. Chem. Int. Ed. 2016, 55, 13200–13208",,ph_9_10_dihydrophen_1_1_m062x,11.14,2.13,4.49,372.196,-4.834,206.116,-2.182,-5.202,135.761,238.02,-0.26081,-0.02053,13.5322582363439,13.5208,5.473468,3.227716,7.767809441097,c1ccc3c(c1)CCc2ccccc23,Cc1ccccc1C=O,6.48382319,1.7,5.728803693539111,0.0,36.23822583149354,6.185792126817264,59.844469354894336,6.190348950796454,6.1077637603116255,0.8938050195406859,0.2938559837923424,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
6,1g,Cc1cccc(C=O)c1,Cc1cccc(C=O)c1,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,99.0,81,90.5,9.5,0.873600545730249,"Angew. Chem. Int. Ed. 2016, 55, 13200–13209",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,Cc1cccc(C=O)c1,7.372435390000001,1.7,5.71421143071247,0.0,31.10614928099879,6.894239721420479,53.82969263505113,3.707391730455838,6.856834800028397,0.7386013309850221,0.2260688657591851,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
7,1h,Cc1ccc(C=O)cc1,Cc1ccc(C=O)cc1,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,93.0,90,95.0,5.0,1.14117003183368,"Angew. Chem. Int. Ed. 2016, 55, 13200–13210",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,Cc1ccc(C=O)cc1,6.38468611,1.7,6.791695113562231,0.0,31.1115598182736,7.115754439670086,49.67882915540869,6.295203358149335,7.013034096895485,0.6524478706193916,0.2207535429273268,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
8,1i,CC(C)(C)c1ccc(C=O)cc1,CC(C)(C)c1ccc(C=O)cc1,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,81.0,91,95.5,4.5,1.18403886746725,"Angew. Chem. Int. Ed. 2016, 55, 13200–13211",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,CC(C)(C)c1ccc(C=O)cc1,7.07985816,1.7,8.185204740899675,0.0,42.33277399859354,8.399792880771738,160.75809131727684,2.965076837392801,8.21474274388924,0.5482800522019659,0.5289181781812762,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
9,1j,O=C/C=C/c1ccccc1,O=C/C=C/c1ccccc1,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,92.0,85,92.5,7.5,0.973689014842612,"Angew. Chem. Int. Ed. 2016, 55, 13200–13212",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,O=C/C=C/c1ccccc1,8.67060379,1.7,6.911160552034368,0.0,22.76335138025533,8.629638138624406,0.0189448386148944,2.233204329013597,8.628224261162398,0.5483389697440585,5.378702509328126e-05,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
10,1k,CCCCCCCCCC=O,CCCCCCCCCC=O,C=CC[Si](C)(C)C,Cc1cc(C)c2ccc4cccc3ccc1c2c34,NS(=O)(=O)C(F)(F)F,DCM,-78,195.15,87.0,91,95.5,4.5,1.18403886746725,"Angew. Chem. Int. Ed. 2016, 55, 13200–13213",,ph_pyrene_me_1_1_m062x,11.18,1.97,4.49,484.312,0.005,280.844,-0.01,-7.261,146.24,303.8,-0.2336,-0.04537,13.7616345106248,13.569053,6.77811,2.54398,7.94742740976863,Cc1cc(C)c2ccc4cccc3ccc1c2c34,CCCCCCCCCC=O,5.70225635,1.7,12.415407252181796,0.0,28.60750556671917,12.37531187401225,129.72004388917173,2.9894149613601093,12.203219817142845,0.2913893812121834,0.2449683984149664,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
11,1l,CCCCC=O,CCCCC=O,C=CC[Si](C)(C)C,Cc1cc(C)c2ccc4cccc3ccc1c2c34,NS(=O)(=O)C(F)(F)F,DCM,-78,195.15,70.0,91,95.5,4.5,1.18403886746725,"Angew. Chem. Int. Ed. 2016, 55, 13200–13214",,ph_pyrene_me_1_1_m062x,11.18,1.97,4.49,484.312,0.005,280.844,-0.01,-7.261,146.24,303.8,-0.2336,-0.04537,13.7616345106248,13.569053,6.77811,2.54398,7.94742740976863,Cc1cc(C)c2ccc4cccc3ccc1c2c34,CCCCC=O,7.010877209999999,1.69999999,4.398906549575969,0.0,28.588596450307296,6.350923202977614,51.04864550209375,5.007663125718906,6.286933357778878,0.4621370787554468,0.4445256626766326,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
12,1m,O=CCCc1ccccc1,O=CCCc1ccccc1,C=CC[Si](C)(C)C,Cc1cc(C)c2ccc4cccc3ccc1c2c34,NS(=O)(=O)C(F)(F)F,DCM,-78,195.15,89.0,96,98.0,2.0,1.50834462011611,"Angew. Chem. Int. Ed. 2016, 55, 13200–13215",,ph_pyrene_me_1_1_m062x,11.18,1.97,4.49,484.312,0.005,280.844,-0.01,-7.261,146.24,303.8,-0.2336,-0.04537,13.7616345106248,13.569053,6.77811,2.54398,7.94742740976863,Cc1cc(C)c2ccc4cccc3ccc1c2c34,O=CCCc1ccccc1,5.52600295,1.699999993706796,7.961448110000327,0.0,27.128900239372037,8.260723512145729,92.52496478442862,8.022413787366082,8.190120013528308,0.5268800541003804,0.3196512251686156,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
13,1n,CC(C)CC=O,CC(C)CC=O,C=CC[Si](C)(C)C,Cc1cc(C)c2ccc4cccc3ccc1c2c34,NS(=O)(=O)C(F)(F)F,DCM,-78,195.15,73.0,92,96.0,4.0,1.23171164911491,"Angew. Chem. Int. Ed. 2016, 55, 13200–13216",,ph_pyrene_me_1_1_m062x,11.18,1.97,4.49,484.312,0.005,280.844,-0.01,-7.261,146.24,303.8,-0.2336,-0.04537,13.7616345106248,13.569053,6.77811,2.54398,7.94742740976863,Cc1cc(C)c2ccc4cccc3ccc1c2c34,CC(C)CC=O,5.83629445,1.7,4.904695119456595,0.0,34.057947806034846,5.490066688797128,68.04956487429375,2.5295106947998818,5.443432543986738,0.7713985696879646,0.5469252663732674,C=CC[Si](C)(C)C,4.95720681,1.7,6.207877740004719,0.0,33.64535370702902,7.003162066315869,120.04975556423784,2.8996616723979924,6.909496504943798,0.7061550480289673,0.5153734095805903
14,3 (rxn development),CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,c1ccccc1,NS(=O)(=O)C(F)(F)F,DCM,25,298.15,,19,59.5,40.5,0.227775638855151,"J. Am. Chem. Soc. 2017, 139, 2156−2159",https://pubs.acs.org/doi/pdf/10.1021/jacs.6b11993,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C(OC)O[Si](C)(C)C(C)(C)C,7.17645756,2.901430841939227,6.46952247813686,0.0,33.4976484144639,8.871559109190127,220.56239706780408,3.918520907649055,8.822137124556564,0.5796488941532326,0.5541726009415842
15,4,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,25,298.15,,23,61.5,38.5,0.27733929755082,"J. Am. Chem. Soc. 2017, 139, 2156−2160",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C(OC)O[Si](C)(C)C(C)(C)C,7.17645756,2.901430841939227,6.46952247813686,0.0,33.4976484144639,8.871559109190127,220.56239706780408,3.918520907649055,8.822137124556564,0.5796488941532326,0.5541726009415842
16,5,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,20,60.0,40.0,0.203849975345517,"J. Am. Chem. Soc. 2017, 139, 2156−2161",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C(OC)O[Si](C)(C)C(C)(C)C,7.17645756,2.901430841939227,6.46952247813686,0.0,33.4976484144639,8.871559109190127,220.56239706780408,3.918520907649055,8.822137124556564,0.5796488941532326,0.5541726009415842
17,6,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,Cc1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,68,84.0,16.0,0.833683949058078,"J. Am. Chem. Soc. 2017, 139, 2156−2162",,ph_4me_2_1_m062x,7.91,1.71,3.23,224.093,0.187,139.133,-0.444,-0.203,87.739,150.32,-0.27296,-0.00208,10.1422232858064,10.092066,4.035209,1.730127,8.86213291218795,Cc1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C(OC)O[Si](C)(C)C(C)(C)C,7.17645756,2.901430841939227,6.46952247813686,0.0,33.4976484144639,8.871559109190127,220.56239706780408,3.918520907649055,8.822137124556564,0.5796488941532326,0.5541726009415842
18,7,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,88,94.0,6.0,1.38335061269019,"J. Am. Chem. Soc. 2017, 139, 2156−2163",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C(OC)O[Si](C)(C)C(C)(C)C,7.17645756,2.901430841939227,6.46952247813686,0.0,33.4976484144639,8.871559109190127,220.56239706780408,3.918520907649055,8.822137124556564,0.5796488941532326,0.5541726009415842
19,8,O=C(OC1CCCO1)c2ccccc2,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,86,93.0,7.0,1.30047332921237,"J. Am. Chem. Soc. 2017, 139, 2156−2164",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C(OC)O[Si](C)(C)C(C)(C)C,7.17645756,2.901430841939227,6.46952247813686,0.0,33.4976484144639,8.871559109190127,220.56239706780408,3.918520907649055,8.822137124556564,0.5796488941532326,0.5541726009415842
20,9 (HCl will be generated),ClC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,74,87.0,13.0,0.955718232846495,"J. Am. Chem. Soc. 2017, 139, 2156−2165",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C(OC)O[Si](C)(C)C(C)(C)C,7.17645756,2.901430841939227,6.46952247813686,0.0,33.4976484144639,8.871559109190127,220.56239706780408,3.918520907649055,8.822137124556564,0.5796488941532326,0.5541726009415842
21,12,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,88.0,96,98.0,2.0,1.50834462011611,"J. Am. Chem. Soc. 2017, 139, 2156−2166",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C(OC)O[Si](C)(C)C(C)(C)C,7.17645756,2.901430841939227,6.46952247813686,0.0,33.4976484144639,8.871559109190127,220.56239706780408,3.918520907649055,8.822137124556564,0.5796488941532326,0.5541726009415842
22,2 (substrate scope),CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,94.0,94,97.0,3.0,1.34722426941221,"J. Am. Chem. Soc. 2017, 139, 2156−2167",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C,6.69787564,3.088615274056606,7.3263804351995825,0.0,34.57717487187592,11.719419266097194,350.54060731216293,6.8175450225815935,11.412273199190963,0.5779559537670235,0.4080629018736254
23,3,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC1CCCCC1)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,95.0,92,96.0,4.0,1.23171164911491,"J. Am. Chem. Soc. 2017, 139, 2156−2168",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C(OC1CCCCC1)O[Si](C)(C)C(C)(C)C,7.17718161,3.2692276522522814,7.432860599161054,0.0,35.61047746226072,11.967550200018293,333.34401837294786,7.412443366197587,11.952737944078162,0.4933210327523205,0.3956952531884277
24,4,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,97.0,79,89.5,10.5,0.830505055568161,"J. Am. Chem. Soc. 2017, 139, 2156−2169",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1,6.47361236,2.6600702039609487,6.751088281195934,0.0,37.99996936547545,10.20299156226856,251.767578346403,5.442303750371764,10.081779626591022,0.5682356921953079,0.4323741217733906
25,5,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(/C=C/c1ccccc1)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,74.0,90,95.0,5.0,1.14117003183368,"J. Am. Chem. Soc. 2017, 139, 2156−2170",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C(/C=C/c1ccccc1)O[Si](C)(C)C(C)(C)C,8.21480309,2.470980367606768,7.038457775945642,0.0,36.59574645845706,11.56250644560783,429.4458483029149,8.816259268398053,11.548178797620617,0.62839562888152,0.4437463104254289
26,6,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C/C=C(OC(C)C)\O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,70.0,93,96.5,3.5,1.28547747480641,"J. Am. Chem. Soc. 2017, 139, 2156−2171",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C/C=C(OC(C)C)\O[Si](C)(C)C(C)(C)C,9.63839376,2.856323034074072,6.792138137952895,0.0,26.136346229632384,9.48543987633034,409.13776270426087,3.982136630433485,8.935909849596293,0.9013051698581904,0.6361819861027397
27,7,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C1C=C(O[Si](C)(C)C)OC(C)(C)O1,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,90.0,93,96.5,3.5,1.28547747480641,"J. Am. Chem. Soc. 2017, 139, 2156−2172",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.84499746,1.6999999923395557,4.28364624137687,0.0,36.025839368692814,4.270138084338444,29.849763046610832,2.172966930511016,4.065544035037348,0.7248952293418189,0.61278713381185,C=C1C=C(O[Si](C)(C)C)OC(C)(C)O1,8.72445959,2.9244599140867056,6.03648778592169,0.0,30.575425863598326,9.576805993024378,283.3317786800492,8.579967959193386,9.508412469310697,0.6500279180779347,0.5070365183772271
