Unnamed: 0.1,reaction,starting electrophile SMILES,input electrophile SMILES,nucleophile SMILES,"3,3 Catalyst Substituent ",N Catalyst Substituent,solvent,Temperature (Celsius),Temperature (Kelvin),yield (%),ee (%),e.r. 1,e.r. 2,ddG,reference ,Link,Unnamed: 0,ster1,ster2,ster3,polarxx,polarxy,polaryy,polarzx,polaryz,polarzz,mean_polar,HOMO,LUMO,biggest distance,major_axis,Axis_2,Axis_3,Vbur75,old_name,smiles_e,L_e,Bmin_e,Bmax_e,bur_shell_e,bur_vol_e,max_distance_e,tot_V_e,disp_e,max_axis_e,A2_e,min_axis_e,smiles_n,L_n,Bmin_n,Bmax_n,bur_shell_n,bur_vol_n,max_distance_n,tot_V_n,disp_n,max_axis_n,A2_n,min_axis_n
0,1a,O=Cc2ccc1ccccc1c2,O=Cc2ccc1ccccc1c2,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,92.0,92,96.0,4.0,1.23171164911491,"Angew. Chem. Int. Ed. 2016, 55, 13200–13203",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.201607828,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,O=Cc2ccc1ccccc1c2,6.4425896,1.7,8.161667620004593,0.0,26.32157194757018,8.26052780073448,0.0009085317592066,2.9413198237665514,8.242623618877559,0.6666003974569809,2.433762177197623e-06,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
1,1b,COc2ccc1cc(C=O)ccc1c2,COc2ccc1cc(C=O)ccc1c2,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,80.0,88,94.0,6.0,1.06640676305151,"Angew. Chem. Int. Ed. 2016, 55, 13200–13204",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,COc2ccc1cc(C=O)ccc1c2,8.49351311,1.7,8.933423600027131,0.0,28.62127018431152,10.346539580767963,102.10615904600192,9.418996436495808,10.31240015155304,0.5312744404235961,0.1752482731579928,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
2,1c,O=Cc2ccc1cc(Br)ccc1c2,O=Cc2ccc1cc(Br)ccc1c2,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,57.0,86,93.0,7.0,1.00251775704442,"Angew. Chem. Int. Ed. 2016, 55, 13200–13205",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,O=Cc2ccc1cc(Br)ccc1c2,8.52164239,1.7,8.14900780001052,0.0,26.330330547784392,9.203691509718178,0.0005827108763076,8.824019013752135,9.19261838770684,0.5878488207101663,1.276056129512214e-06,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
3,1d,O=Cc1ccccc1,O=Cc1ccccc1,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,85.0,82,91.0,9.0,0.896690630869186,"Angew. Chem. Int. Ed. 2016, 55, 13200–13206",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,O=Cc1ccccc1,6.33601596,1.7,5.717016250001086,0.0,26.302377250582943,6.096431217140619,0.0010784466548199,2.110482295912932,6.095937713530976,0.769040198748451,6.190533292135852e-06,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
4,1e,O=Cc1ccccc1F,O=Cc1ccccc1F,C=CC[Si](C)(C)C,c1ccc3c(c1)CCc2ccccc23,NS(=O)(=O)C(F)(F)F,toluene,-60,213.15,82.0,84,92.0,8.0,1.03388433338965,"Angew. Chem. Int. Ed. 2016, 55, 13200–13207",,ph_9_10_dihydrophen_1_1_m062x,11.14,2.13,4.49,372.196,-4.834,206.116,-2.182,-5.202,135.761,238.02,-0.26081,-0.02053,13.5322582363439,13.5208,5.473468,3.227716,7.767809441097,c1ccc3c(c1)CCc2ccccc23,O=Cc1ccccc1F,6.32046912,1.7,5.721805050000571,0.0,26.686018134864742,6.093269112208443,0.0002202697192503,2.484949992540468,6.092787127038415,0.7989308183472221,1.218982889889692e-06,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
5,1f,Cc1ccccc1C=O,Cc1ccccc1C=O,C=CC[Si](C)(C)C,c1ccc3c(c1)CCc2ccccc23,NS(=O)(=O)C(F)(F)F,toluene,-70,203.15,96.0,74,87.0,13.0,0.766953027860026,"Angew. Chem. Int. Ed. 2016, 55, 13200–13208",,ph_9_10_dihydrophen_1_1_m062x,11.14,2.13,4.49,372.196,-4.834,206.116,-2.182,-5.202,135.761,238.02,-0.26081,-0.02053,13.5322582363439,13.5208,5.473468,3.227716,7.767809441097,c1ccc3c(c1)CCc2ccccc23,Cc1ccccc1C=O,6.38932265,1.9511955380023407,5.710120180065066,0.0,34.48292667983034,6.0795696575038685,63.23112147845489,3.360748098125486,6.079523101795582,0.9555657523476582,0.2944840445040563,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
6,1g,Cc1cccc(C=O)c1,Cc1cccc(C=O)c1,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,99.0,81,90.5,9.5,0.873600545730249,"Angew. Chem. Int. Ed. 2016, 55, 13200–13209",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,Cc1cccc(C=O)c1,7.37243122,1.7,5.714210874144127,0.0,31.106067304646302,6.894243926458693,53.83002140152174,6.583867972488211,6.8568409337649605,0.7386001017344577,0.2260700160409348,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
7,1h,Cc1ccc(C=O)cc1,Cc1ccc(C=O)cc1,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,93.0,90,95.0,5.0,1.14117003183368,"Angew. Chem. Int. Ed. 2016, 55, 13200–13210",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,Cc1ccc(C=O)cc1,6.38471559,1.7,6.791688083565656,0.0,31.11165884749765,7.115768031838977,49.68109028985159,2.997029873396493,7.013046998957119,0.6524465069716875,0.2207628335120123,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
8,1i,CC(C)(C)c1ccc(C=O)cc1,CC(C)(C)c1ccc(C=O)cc1,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,81.0,91,95.5,4.5,1.18403886746725,"Angew. Chem. Int. Ed. 2016, 55, 13200–13211",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,CC(C)(C)c1ccc(C=O)cc1,7.07978439,1.7,8.185196880005284,0.0,42.38121895483542,8.399782032724602,160.75793017978728,2.965066463974184,8.214737466182111,0.5482802846377018,0.528918443226044,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
9,1j,O=C/C=C/c1ccccc1,O=C/C=C/c1ccccc1,C=CC[Si](C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,92.0,85,92.5,7.5,0.973689014842612,"Angew. Chem. Int. Ed. 2016, 55, 13200–13212",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,O=C/C=C/c1ccccc1,6.304114420000004,1.700000000000001,8.37465429000003,0.0,25.545788438441072,8.458880855138304,0.0380237766470084,1.9449284961543032,8.376795910715796,0.5297980056045237,0.0001220987245832,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
10,1k,CCCCCCCCCC=O,CCCCCCCCCC=O,C=CC[Si](C)(C)C,Cc1cc(C)c2ccc4cccc3ccc1c2c34,NS(=O)(=O)C(F)(F)F,DCM,-78,195.15,87.0,91,95.5,4.5,1.18403886746725,"Angew. Chem. Int. Ed. 2016, 55, 13200–13213",,ph_pyrene_me_1_1_m062x,11.18,1.97,4.49,484.312,0.005,280.844,-0.01,-7.261,146.24,303.8,-0.2336,-0.04537,13.7616345106248,13.569053,6.77811,2.54398,7.94742740976863,Cc1cc(C)c2ccc4cccc3ccc1c2c34,CCCCCCCCCC=O,5.328852833876268,1.7000006207861222,10.52842573933572,0.0,31.312161642165407,10.363591574636605,133.1695837336287,3.3409648826549647,10.230230032199522,0.4096025543306481,0.3077336081673046,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
11,1l,CCCCC=O,CCCCC=O,C=CC[Si](C)(C)C,Cc1cc(C)c2ccc4cccc3ccc1c2c34,NS(=O)(=O)C(F)(F)F,DCM,-78,195.15,70.0,91,95.5,4.5,1.18403886746725,"Angew. Chem. Int. Ed. 2016, 55, 13200–13214",,ph_pyrene_me_1_1_m062x,11.18,1.97,4.49,484.312,0.005,280.844,-0.01,-7.261,146.24,303.8,-0.2336,-0.04537,13.7616345106248,13.569053,6.77811,2.54398,7.94742740976863,Cc1cc(C)c2ccc4cccc3ccc1c2c34,CCCCC=O,5.266615739479818,1.7,5.930928322599787,0.0,28.759972896048065,5.918178721287824,56.033593719501326,4.809581779286162,5.794275893816088,0.5739014014037495,0.5030681627875301,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
12,1m,O=CCCc1ccccc1,O=CCCc1ccccc1,C=CC[Si](C)(C)C,Cc1cc(C)c2ccc4cccc3ccc1c2c34,NS(=O)(=O)C(F)(F)F,DCM,-78,195.15,89.0,96,98.0,2.0,1.50834462011611,"Angew. Chem. Int. Ed. 2016, 55, 13200–13215",,ph_pyrene_me_1_1_m062x,11.18,1.97,4.49,484.312,0.005,280.844,-0.01,-7.261,146.24,303.8,-0.2336,-0.04537,13.7616345106248,13.569053,6.77811,2.54398,7.94742740976863,Cc1cc(C)c2ccc4cccc3ccc1c2c34,O=CCCc1ccccc1,8.014379319991132,1.6999999999999995,7.272093088898874,0.0,24.13800066147041,8.410362122727287,102.34854448671476,2.5255118288645666,8.398724055023607,0.5390009313853535,0.3205178476912645,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
13,1n,CC(C)CC=O,CC(C)CC=O,C=CC[Si](C)(C)C,Cc1cc(C)c2ccc4cccc3ccc1c2c34,NS(=O)(=O)C(F)(F)F,DCM,-78,195.15,73.0,92,96.0,4.0,1.23171164911491,"Angew. Chem. Int. Ed. 2016, 55, 13200–13216",,ph_pyrene_me_1_1_m062x,11.18,1.97,4.49,484.312,0.005,280.844,-0.01,-7.261,146.24,303.8,-0.2336,-0.04537,13.7616345106248,13.569053,6.77811,2.54398,7.94742740976863,Cc1cc(C)c2ccc4cccc3ccc1c2c34,CC(C)CC=O,5.9054598068039095,1.7000000000246578,4.690095633847366,0.0,34.095647138785026,5.663854872327748,60.6269302297211,2.716845984831033,5.6198866733656185,0.6775345565401603,0.5045088543432883,C=CC[Si](C)(C)C,6.16963715999642,1.7000000000000008,5.437510319695459,0.0,29.089383685643885,7.204464414493772,135.07500099085652,3.24400908399928,7.051193889479687,0.6776785417525614,0.5685429449776626
14,3 (rxn development),CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,c1ccccc1,NS(=O)(=O)C(F)(F)F,DCM,25,298.15,,19,59.5,40.5,0.227775638855151,"J. Am. Chem. Soc. 2017, 139, 2156−2159",https://pubs.acs.org/doi/pdf/10.1021/jacs.6b11993,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C(OC)O[Si](C)(C)C(C)(C)C,7.141998742561872,2.865604849866472,6.422723575561975,0.0,33.668792122053155,8.755992754023179,221.93709204891027,4.661170070345602,8.676644489891784,0.6015664523974447,0.5692135317248742
15,4,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,25,298.15,,23,61.5,38.5,0.27733929755082,"J. Am. Chem. Soc. 2017, 139, 2156−2160",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C(OC)O[Si](C)(C)C(C)(C)C,7.141998742561872,2.865604849866472,6.422723575561975,0.0,33.668792122053155,8.755992754023179,221.93709204891027,4.661170070345602,8.676644489891784,0.6015664523974447,0.5692135317248742
16,5,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,20,60.0,40.0,0.203849975345517,"J. Am. Chem. Soc. 2017, 139, 2156−2161",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C(OC)O[Si](C)(C)C(C)(C)C,7.141998742561872,2.865604849866472,6.422723575561975,0.0,33.668792122053155,8.755992754023179,221.93709204891027,4.661170070345602,8.676644489891784,0.6015664523974447,0.5692135317248742
17,6,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,Cc1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,68,84.0,16.0,0.833683949058078,"J. Am. Chem. Soc. 2017, 139, 2156−2162",,ph_4me_2_1_m062x,7.91,1.71,3.23,224.093,0.187,139.133,-0.444,-0.203,87.739,150.32,-0.27296,-0.00208,10.1422232858064,10.092066,4.035209,1.730127,8.86213291218795,Cc1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C(OC)O[Si](C)(C)C(C)(C)C,7.141998742561872,2.865604849866472,6.422723575561975,0.0,33.668792122053155,8.755992754023179,221.93709204891027,4.661170070345602,8.676644489891784,0.6015664523974447,0.5692135317248742
18,7,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,88,94.0,6.0,1.38335061269019,"J. Am. Chem. Soc. 2017, 139, 2156−2163",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C(OC)O[Si](C)(C)C(C)(C)C,7.141998742561872,2.865604849866472,6.422723575561975,0.0,33.668792122053155,8.755992754023179,221.93709204891027,4.661170070345602,8.676644489891784,0.6015664523974447,0.5692135317248742
19,8,O=C(OC1CCCO1)c2ccccc2,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,86,93.0,7.0,1.30047332921237,"J. Am. Chem. Soc. 2017, 139, 2156−2164",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C(OC)O[Si](C)(C)C(C)(C)C,7.141998742561872,2.865604849866472,6.422723575561975,0.0,33.668792122053155,8.755992754023179,221.93709204891027,4.661170070345602,8.676644489891784,0.6015664523974447,0.5692135317248742
20,9 (HCl will be generated),ClC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,74,87.0,13.0,0.955718232846495,"J. Am. Chem. Soc. 2017, 139, 2156−2165",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C(OC)O[Si](C)(C)C(C)(C)C,7.141998742561872,2.865604849866472,6.422723575561975,0.0,33.668792122053155,8.755992754023179,221.93709204891027,4.661170070345602,8.676644489891784,0.6015664523974447,0.5692135317248742
21,12,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,88.0,96,98.0,2.0,1.50834462011611,"J. Am. Chem. Soc. 2017, 139, 2156−2166",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C(OC)O[Si](C)(C)C(C)(C)C,7.141998742561872,2.865604849866472,6.422723575561975,0.0,33.668792122053155,8.755992754023179,221.93709204891027,4.661170070345602,8.676644489891784,0.6015664523974447,0.5692135317248742
22,2 (substrate scope),CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,94.0,94,97.0,3.0,1.34722426941221,"J. Am. Chem. Soc. 2017, 139, 2156−2167",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C(OCc1ccccc1)O[Si](C)(C)C(C)(C)C,7.19999523,3.491493244826951,7.182483372439103,0.0,33.46655127300882,11.542826749376792,355.17921413530377,8.337056546858054,11.241248596860045,0.5748605210401431,0.4349520691088332
23,3,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(OC1CCCCC1)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,95.0,92,96.0,4.0,1.23171164911491,"J. Am. Chem. Soc. 2017, 139, 2156−2168",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C(OC1CCCCC1)O[Si](C)(C)C(C)(C)C,7.143542534606022,3.318403128422995,6.925882219330834,0.0,39.26008519459051,12.215868409605704,314.3123181068974,6.749227376244206,12.198374532708916,0.4336906858267373,0.399857871770884
24,4,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,97.0,79,89.5,10.5,0.830505055568161,"J. Am. Chem. Soc. 2017, 139, 2156−2169",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C(O[Si](C)(C)C(C)(C)C)c1ccccc1,6.47362189,2.6600540208278143,6.751176750546785,0.0,37.99885679195772,10.20300315968065,251.7812529928333,6.204204681187952,10.081861332402497,0.5682307057622666,0.432390887665959
25,5,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C(/C=C/c1ccccc1)O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,74.0,90,95.0,5.0,1.14117003183368,"J. Am. Chem. Soc. 2017, 139, 2156−2170",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C(/C=C/c1ccccc1)O[Si](C)(C)C(C)(C)C,7.87981317,2.724232698456378,6.974914924495194,0.0,36.57249080984739,11.570523255562213,435.610684880683,6.9511310605140775,11.550306373320648,0.6423110110501872,0.4401215607664331
26,6,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C/C=C(OC(C)C)\O[Si](C)(C)C(C)(C)C,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,70.0,93,96.5,3.5,1.28547747480641,"J. Am. Chem. Soc. 2017, 139, 2156−2171",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C/C=C(OC(C)C)\O[Si](C)(C)C(C)(C)C,8.811684290002662,2.651196095208498,5.848655857709844,0.0,26.341789126435067,9.38458713048791,401.6673357889286,4.5929422565617575,9.342702762007022,0.939821745700359,0.5240870518746753
27,7,CC(=O)OC1CCCO1,C1CC=[O+]C1,C=C1C=C(O[Si](C)(C)C)OC(C)(C)O1,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-78,195.15,90.0,93,96.5,3.5,1.28547747480641,"J. Am. Chem. Soc. 2017, 139, 2156−2172",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C1CC=[O+]C1,3.844997930000002,1.6999999923395557,4.2836463358960986,0.0,36.02493121083316,4.270139643099775,29.84973868091633,3.34999615370616,4.065542974911744,0.7248953031738491,0.6127870505622385,C=C1C=C(O[Si](C)(C)C)OC(C)(C)O1,8.724461850026321,2.924459659712256,6.0364877918315125,0.0,30.57445287135924,9.576805850807023,283.3315489170274,4.019263790003018,9.508412183546945,0.6500278268736507,0.5070362240611322
