smiles,L,Bmin,Bmax,bur_shell,bur_vol,max_distance,tot_V,disp,max_axis,A2,min_axis
O=Cc1cccs1,5.50275934,1.7,5.783957480376347,0.0,25.80813165725999,5.991049310583257,0.001088986414881966,4.975405504804418,5.9266890686294245,0.5925373448222498,8.828162211755722e-06
O=CC1CCCCC1,5.404075929999999,1.7,5.672312599301584,0.0,31.60235942523822,5.3639654369870495,87.08924883823077,2.5052207722791393,5.146073390912836,0.9375408943144434,0.6816263920681844
O=Cc1cccc(F)c1,6.87652765,1.7,5.733261260002358,0.0,26.318318000505485,6.082866465573668,0.0008888590404401567,1.79839122050214,5.904513146776194,0.8269719533914451,5.221434463539622e-06
O=Cc1ccc(F)cc1,6.20427591,1.7,6.411426280000384,0.0,26.41313171962531,6.344692072699061,0.001855636543290845,1.9580678055892202,6.338459731598984,0.7088957708003654,1.0279200195749089e-05
O=Cc1ccc(Br)cc1,6.16765531,1.7,7.253902960000969,0.0,26.43286490822159,6.86957445960727,0.0009483461111836265,2.8098044288000663,6.86247199295966,0.6542919375518572,4.484908052896285e-06
O=CCCCCCCBr,7.47334082,1.7,7.5335618424136985,0.0,28.124081787254546,8.023584810855619,99.72585646908128,7.396783491005478,7.917488062648927,0.5315647374244585,0.37799787622928277
O=CCCCCCCCOCc1ccccc1,14.20703873,1.7,8.236710390549074,0.0,23.66886564202538,14.45227819806986,246.15612962279616,4.593192375384894,14.30379852062027,0.37252335034831885,0.2257891154279862
C=CCCCCCCCCC=O,11.33537024,1.7,7.102641156404003,0.0,30.489030120779724,10.997694279986696,183.90524867714987,2.675348429921268,10.95229655918671,0.5093616740160323,0.2748224934170986
CC=O,4.09277421,1.7,3.1611207632943232,0.0,24.469333957195794,3.233152574030897,13.905342510676702,1.872365186363834,3.1255930730489934,0.7740352592239044,0.5883335828252889
CCC1(C)C=CC(=O)C=C1,7.84812307,2.6924513649614514,3.581138558912823,0.0,35.68054196881452,6.9731315442158905,120.23502334905399,6.052647260621392,6.842524308379767,0.65453212490161,0.573391140506286
CCCC1(C)C=CC(=O)C=C1,6.9578038399999995,2.7554877642939877,5.252607215133688,0.0,38.40611292905382,6.47724834836518,162.86660822305316,6.155128903167646,6.413202296585425,0.9386045276008464,0.657846531185043
CC1(C)C=CC(=O)C=C1,6.81581876,2.585499459537215,3.30898404792858,0.0,40.10638371939205,5.893817520121547,108.72827184681574,3.3093721521771853,5.730017490847765,0.7710611005903418,0.7495245260807046
CC(C)C1(C)C=CC(=O)C=C1,7.94082047,2.826275145333824,3.952379823102902,0.0,40.68853972513276,7.002398510677113,126.1912117733353,3.422817901420259,6.874407077161094,0.6465658713828027,0.6007732626652378
